Date,Type,Gender,weather,Path
2004-07-16 21:46:20,casual,male,summer,dataset\casual_men_summer\SHEIN Men Drop Shoulder Solid Shirt.jpeg
2011-01-20 09:30:34,formal,female,winter,dataset\formal_women_winter\Effortlessly Chic_ Business Outfits for Women_s Everyday Fashion.jpeg
2013-07-27 02:23:43,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.57_e56573a5.jpg
2015-10-14 10:48:50,formal,female,summer,dataset\formal_women_summer\Transform Your Office Look with These Women_s Outfit Ideas.jpeg
2011-10-10 20:51:27,casual,male,winter,dataset\casual_men_winter\Mango Outerwear Men Neutral Colors Spring 2022.jpeg
2006-09-15 09:54:38,casual,female,summer,dataset\casual_women_summer\10+ Minimalistic Summer Outfit Ideas.jpeg
2001-03-11 07:25:32,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132724.png
2014-09-01 15:42:04,formal,male,summer,dataset\formal_men_summer\6d3c9d3c-fc29-4b21-b048-ac5902c1ada4.jpeg
2004-12-24 11:39:22,formal,female,summer,dataset\formal_women_summer\17+ Trending Work _ Office Outfit Ideas For Women - The Finest Feed (3).jpeg
2002-12-05 16:59:15,formal,male,summer,"dataset\formal_men_summer\Khaki pants, blue shirt_ Just great….jpeg"
2016-08-15 09:42:11,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.38_7a59b7c8.jpg
2011-09-26 23:49:08,formal,female,winter,dataset\formal_women_winter\Grooms Woman.jpeg
2017-10-18 20:31:55,formal,male,summer,dataset\formal_men_summer\OXFORD SHIRTS.jpeg
2015-06-26 05:04:10,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170147.png
2012-11-27 04:11:46,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-120045.png
2017-07-26 09:16:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-233935.png
2006-08-07 18:51:03,beach,male,Summer,dataset\beach_men\45 Best Boating Outfits for Men _ Styling Tips (1).jpeg
2014-10-14 01:48:10,casual,female,winter,dataset\casual_women_winter\Winter Outfit Inspo.jpeg
2017-05-29 15:04:04,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122248.png
2006-12-25 23:47:58,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122314.png
2013-04-06 15:15:37,beach,male,Winter,dataset\beach_men\d0c36c2d-9bf5-4a36-a77b-3c15821bd4e2.jpeg
2009-01-31 06:13:13,casual,female,winter,dataset\casual_women_winter\_Trendsetting Tips_ Midsize Body Fashion on Pinterest_.jpeg
2015-02-18 10:10:49,formal,male,summer,dataset\formal_men_summer\Black Pant Outfits Ideas For Guys _ Men's Fashion Look-book _ Best Combination Of Black Pants.jpeg
2003-04-01 15:46:21,formal,male,summer,dataset\formal_men_summer\Modelos de sapato social masculino _ Moda Masculina.jpeg
2004-11-10 04:43:55,casual,female,summer,dataset\casual_women_summer\11bb5d46-5c0c-499d-95bf-8f06514d9d6c.jpeg
2014-07-07 22:55:32,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132348.png
2003-05-06 03:36:01,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122029.png
2018-12-16 22:55:47,formal,female,winter,dataset\formal_women_winter\All-Season Black Suit.jpeg
2001-05-15 15:09:36,formal,male,summer,dataset\formal_men_summer\Top 30 Man Formal Dress Design And Dressing Style _ Boys Simple _ Formal Outfits Ideas _ Arbaz Amad.jpeg
2010-09-30 02:26:21,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-120256.png
2019-12-07 12:58:02,formal,male,summer,dataset\formal_men_summer\15 Sophisticated Formal Outfit Ideas For Men (2).jpeg
2008-05-04 19:00:09,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122021.png
2017-03-19 23:51:39,formal,female,winter,dataset\formal_women_winter\Women_s Trousers _ Ladies Designer Trousers.jpeg
2010-12-05 10:22:04,casual,male,winter,dataset\casual_men_winter\7d093c94-2777-4b7b-b3f3-e129e1e1793a.jpeg
2020-05-08 20:00:45,casual,male,winter,dataset\casual_men_winter\Screenshot_20240106-234213.png
2013-03-21 13:37:09,beach,male,Winter,dataset\beach_men\FASHION VANITY.jpeg
2014-06-04 00:08:14,casual,male,winter,dataset\casual_men_winter\February 2021 Seoul Street Fashion Men_s Style - 에슈부.jpeg
2014-11-04 15:52:27,casual,female,winter,dataset\casual_women_winter\Ensembles De Jupes.jpeg
2006-01-10 12:57:17,formal,female,summer,dataset\formal_women_summer\lifewithjazz on LTK.jpeg
2012-11-01 07:34:54,formal,male,winter,dataset\formal_men_winter\If Your Version of Business Casual Includes a Tie___.jpeg
2000-06-26 07:33:16,formal,male,summer,dataset\formal_men_summer\business quotes business card design business job aesthetics business quote business woman aesthetic (2).jpeg
2010-12-16 22:49:36,formal,male,summer,dataset\formal_men_summer\Elite Shirts - Now Up to 60% Off.jpeg
2014-09-03 11:53:40,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131257.png
2017-08-18 09:01:22,formal,female,winter,dataset\formal_women_winter\ba33c629-f19f-493e-a921-6e20bfcef130.jpeg
2012-01-21 22:18:09,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131316.png
2012-08-19 19:25:25,formal,male,summer,"dataset\formal_men_summer\Calvin Klein Men's Modern Fit Dress Pant_ Formal pant , summer fashion, latest fashion_.jpeg"
2019-07-15 17:29:57,casual,female,winter,dataset\casual_women_winter\c847f81a-19e8-4723-85f6-eb495f748a30.jpeg
2006-10-10 22:02:08,formal,female,winter,dataset\formal_women_winter\Classical Work Outfit For Winter - FashionActivation (2).jpeg
2006-12-06 17:47:59,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-165531.png
2018-02-02 19:45:30,casual,male,winter,dataset\casual_men_winter\I don_t play games!.jpeg
2017-01-25 16:27:42,formal,male,summer,dataset\formal_men_summer\Sites-APAC-Site (2).jpeg
2007-06-05 01:39:00,formal,female,winter,dataset\formal_women_winter\Massimo Dutti Women _ Spring Summer 2022 _ Official Site (1).jpeg
2003-09-22 04:48:11,formal,male,summer,dataset\formal_men_summer\Mens Fashion Casual- 20 Best Casual Outfit Ideas For 2021.jpeg
2005-05-09 20:16:16,formal,male,summer,dataset\formal_men_summer\50194ca7afc5cab2fee47ef0e7553406.jpg
2001-08-12 06:52:51,formal,male,summer,dataset\formal_men_summer\WMBW Reviews_ Aristocrats Bows n Ties.jpeg
2004-03-29 17:46:14,formal,female,winter,dataset\formal_women_winter\Massimo Dutti Women _ Spring Summer 2022 _ Official Site.jpeg
2000-11-27 08:39:36,formal,male,summer,dataset\formal_men_summer\How to Wear a Tuxedo_ Cultural Interpretations and Variations.jpeg
2016-03-20 09:03:53,formal,female,summer,dataset\formal_women_summer\3_4th Sleeves Womans formal shirt.jpeg
2006-10-05 06:16:58,formal,male,summer,dataset\formal_men_summer\cc9c45c7e87de35252628b585d7e11da.jpg
2016-07-09 03:21:13,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-133601.png
2011-11-18 06:04:12,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-170421.png
2001-06-19 06:31:56,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165749.png
2012-07-25 05:40:21,casual,female,summer,dataset\casual_women_summer\10 Chic Staples French Women Are Wearing This Summer.jpeg
2018-05-30 20:12:21,casual,female,summer,dataset\casual_women_summer\12aca5f7-1944-4b18-91b3-ce90b7f4136c.jpeg
2018-08-20 23:01:12,casual,female,winter,"dataset\casual_women_winter\What You Should Wear For Your Next Date, By Zodiac Sign.jpeg"
2003-07-29 06:21:42,formal,female,summer,dataset\formal_women_summer\c9c0ce04-0c3b-4364-bb8d-a50dfa8d428a.jpeg
2000-10-17 14:40:01,formal,male,summer,dataset\formal_men_summer\9bbdec62-a06a-4fd7-9835-590d21be3b0c.jpeg
2008-11-01 06:09:31,formal,female,summer,dataset\formal_women_summer\Spring Outfits For Work - FashionActivation.jpeg
2012-10-03 05:50:31,casual,female,winter,dataset\casual_women_winter\cf55b98a-bd74-4571-9712-549f5dee7a35.jpeg
2011-09-07 12:40:55,formal,female,summer,dataset\formal_women_summer\Mock Neck Sweater curated on LTK.jpeg
2019-01-19 04:25:02,casual,female,summer,dataset\casual_women_summer\d6bfdb1c-3b86-4cc1-9936-3b3f66a5f70b.jpeg
2005-09-24 17:03:07,formal,male,summer,dataset\formal_men_summer\Promotion for Woman 2023.jpeg
2007-05-10 11:32:19,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.28_f3cb8151.jpg
2016-09-21 01:29:56,casual,male,winter,dataset\casual_men_winter\Screenshot_20240106-233927.png
2014-01-14 15:38:37,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-120120.png
2019-08-17 05:24:26,formal,male,winter,dataset\formal_men_winter\The Gentleman_s Guide to Casual Fridays _ Patyrns (2).jpeg
2013-03-04 03:14:13,formal,male,summer,dataset\formal_men_summer\Men_s Butcher Stripe Tailored Fit Shirt _ Tie Set.jpeg
2007-08-20 02:19:16,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-131558.png
2004-05-26 00:15:31,casual,female,summer,dataset\casual_women_summer\Cute summer styles and outfits.jpeg
2003-07-30 22:13:29,casual,male,summer,dataset\casual_men_summer\Copy of Screenshot_20240106-234107.png
2008-09-01 21:14:28,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-115852.png
2009-04-28 08:50:49,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132623.png
2008-09-24 21:40:36,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.55_1bf5ee64.jpg
2002-01-10 19:29:01,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131055.png
2015-02-26 22:45:41,formal,female,summer,dataset\formal_women_summer\Winter Workwear_ Trendy Outfit Ideas for the Corporate Woman.jpeg
2015-12-14 15:42:19,casual,female,winter,dataset\casual_women_winter\casual day outfits.jpeg
2009-10-20 11:28:47,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133539.png
2018-05-28 11:03:07,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.31_6ece5305.jpg
2001-10-09 05:21:39,beach,male,Summer,dataset\beach_men\What to Wear on a Greek Holiday - Attire Club by Fraquoh and Franchomme.jpeg
2018-03-26 10:54:38,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131429.png
2004-08-01 14:11:11,formal,male,summer,dataset\formal_men_summer\What to Wear to a Funeral_ 30 Outfit Ideas for Men.jpeg
2003-05-31 11:59:07,beach,male,Summer,dataset\beach_men\Men’s Summer Outfits (1).jpeg
2012-01-14 09:56:23,casual,female,summer,dataset\casual_women_summer\Screenshot_20231230-171302.png
2014-02-12 20:06:16,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.16_9dd07aa6.jpg
2000-10-01 01:02:55,casual,male,winter,dataset\casual_men_winter\c218ef7425391f36122788ee3b76bb27.jpg
2002-12-19 16:50:12,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.31_42da5389.jpg
2008-01-08 19:43:58,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.27_210f5e1b.jpg
2005-03-31 13:10:08,formal,female,winter,dataset\formal_women_winter\Elevate Your Office Look_ Formal Attire Ideas _ Formal Workwear Inspiration.jpeg
2012-09-12 12:56:34,casual,male,winter,dataset\casual_men_winter\Fisherman_s sweater.jpeg
2019-03-14 04:31:30,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234201.png
2007-12-24 03:42:33,formal,male,winter,dataset\formal_men_winter\Mens suits.jpeg
2003-05-20 00:02:40,formal,female,winter,dataset\formal_women_winter\17+ Trending Work _ Office Outfit Ideas For Women - The Finest Feed (2).jpeg
2016-11-09 10:48:03,casual,male,winter,dataset\casual_men_winter\Sheepskin Bomber Jackets.jpeg
2019-06-10 08:49:37,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131140.png
2014-01-05 11:51:55,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132041.png
2017-11-18 02:51:58,casual,male,winter,dataset\casual_men_winter\philipdeml _ Zalando.jpeg
2019-01-16 07:55:31,casual,female,winter,dataset\casual_women_winter\7c080a5b-a620-4758-b4e6-fb3d4b619fcc.jpeg
2018-10-19 19:23:52,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-134534.png
2020-08-16 07:21:11,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-165708.png
2012-10-19 02:07:09,casual,male,winter,dataset\casual_men_winter\best fashion for women.jpeg
2010-01-17 01:11:46,formal,male,summer,dataset\formal_men_summer\Giorgenti New York Luxury Custom Men_s _ Women_s Custom Clothing _ Custom Suits Brooklyn _ Exquisite Custom Suits in NY_ Tailored Perfection _ Giorgenti.jpeg
2002-10-18 06:56:14,casual,male,winter,dataset\casual_men_winter\Screenshot_20240106-234030.png
2020-11-19 12:37:22,casual,female,winter,dataset\casual_women_winter\40 best parkas women coats fashion winter jackets medium long.jpeg
2010-09-21 10:01:04,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132701.png
2008-05-16 21:24:40,formal,male,summer,dataset\formal_men_summer\Men's semi formal wear outfit ideas 2021.jpeg
2002-05-26 19:40:41,formal,male,summer,dataset\formal_men_summer\5 Ways To Wear The Cool Downstring Trouser Outfits.jpeg
2002-02-27 11:19:58,casual,female,winter,dataset\casual_women_winter\All About 90s Outfits - FashionActivation.jpeg
2020-03-28 02:48:13,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.45_2b6f9cba.jpg
2017-04-09 23:10:20,formal,female,summer,"dataset\formal_women_summer\Skirt suits, uniforms, amazing dresses___.jpeg"
2012-02-22 03:40:25,casual,male,winter,dataset\casual_men_winter\KNITBRARY AW19_20 Man collection.jpeg
2018-12-28 04:43:39,formal,male,summer,dataset\formal_men_summer\Camisa tailored super slim fit algodón -  Hombre _ Mango Man Colombia.jpeg
2011-06-18 09:27:01,formal,female,summer,dataset\formal_women_summer\Interview - MEMORANDUM _ NYC Fashion _ Lifestyle Blog for the Working Girl.jpeg
2015-07-22 20:11:20,formal,male,summer,dataset\formal_men_summer\Formal MAN.jpeg
2006-09-27 07:14:02,formal,male,summer,dataset\formal_men_summer\Massimo Dutti Women _ Spring Summer 2022 _ Official Site (2).jpeg
2015-02-15 12:49:52,casual,female,winter,dataset\casual_women_winter\40604e1c-68d4-46fe-9ea0-02b5ca6df527.jpeg
2006-03-23 15:08:17,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-134816.png
2001-07-11 23:34:07,formal,male,summer,dataset\formal_men_summer\Bojoni Shop.jpeg
2009-05-28 00:11:42,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131705.png
2009-02-20 16:35:07,beach,male,Summer,dataset\beach_men\Duncan Yair Tests the Waters in Mango Man.jpeg
2015-03-06 08:10:53,formal,female,summer,dataset\formal_women_summer\All-Season Stretch Two Button Jacket.jpeg
2016-04-12 03:31:07,casual,male,winter,dataset\casual_men_winter\It was night that night_.jpeg
2008-09-16 21:03:14,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171205.png
2014-11-23 10:20:11,casual,male,winter,dataset\casual_men_winter\16b13d9c419010217121e75fcd617633.jpg
2005-05-12 02:47:35,casual,female,winter,dataset\casual_women_winter\070ca79d-8599-46b3-9114-4bd0fd06c01b.jpeg
2006-02-17 13:39:17,casual,female,winter,dataset\casual_women_winter\Outfit Ideas that you must see!.jpeg
2018-06-20 18:43:24,casual,female,winter,"dataset\casual_women_winter\trendy winter outfits for women, 50_ off.jpeg"
2010-03-21 08:32:44,formal,male,summer,dataset\formal_men_summer\Slim fit stretch cotton suit shirt -  Man _ Mango Man Singapore.jpeg
2015-01-21 23:22:32,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171622.png
2019-03-04 01:01:23,casual,male,summer,dataset\casual_men_summer\Copy of Screenshot_20231230-171622.png
2005-09-20 01:34:16,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132141.png
2020-07-12 19:07:56,casual,male,winter,dataset\casual_men_winter\Screenshot_20240104-125509.png
2010-01-25 12:36:12,formal,male,summer,"dataset\formal_men_summer\Men_s Shirts - Classic, Casual _ Denim Shirts for Men in Luxurious Fabrics (4).jpeg"
2003-09-01 16:43:53,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.58_eccf1ee4.jpg
2004-07-22 14:44:23,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.16_ca56dc38.jpg
2000-07-02 23:49:38,formal,male,summer,dataset\formal_men_summer\man outfit aesthetic outfit outfits outfit ideas outfit inspiration outfits fashion outfits (1).jpeg
2012-11-01 17:04:36,formal,female,winter,dataset\formal_women_winter\How To Make Black Blazer Look Awesome On You_ Easy Guide 2023 - LadyFashioniser_com.jpeg
2004-05-06 21:29:05,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.58.03_4856c6fb.jpg
2002-05-10 22:07:47,formal,female,winter,dataset\formal_women_winter\Shopbop Designers - Fashion Designer Category Index.jpeg
2002-11-17 08:30:27,casual,female,winter,dataset\casual_women_winter\TOP 10 winter outfits for women 50_ off.jpeg
2017-12-22 09:28:43,beach,male,Summer,dataset\beach_men\Looks Masculinos Para o Ano-Novo_ Dicas e Inspirações - Canal Masculino.jpeg
2000-12-06 06:06:29,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170824.png
2007-11-24 04:02:15,casual,female,winter,dataset\casual_women_winter\Fit Check!!.jpeg
2008-01-17 06:30:20,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.34_f63ecce1.jpg
2005-11-21 11:08:45,formal,male,summer,dataset\formal_men_summer\Mens fashion.jpeg
2018-09-27 18:10:42,casual,female,winter,dataset\casual_women_winter\Trendy business casual outfits for women - work outfits business attire.jpeg
2008-08-30 09:33:03,formal,male,summer,dataset\formal_men_summer\Stylish formal pants for men.jpeg
2002-03-19 15:23:28,beach,male,Winter,dataset\beach_men\Dress Well Bro.jpeg
2015-02-14 05:52:20,casual,female,winter,dataset\casual_women_winter\outfit.jpeg
2007-10-01 22:29:36,formal,male,summer,dataset\formal_men_summer\Sites-INT-Site (2).jpeg
2011-12-01 01:42:58,formal,male,summer,dataset\formal_men_summer\Pink Unicorn  Just another WordPress site.jpeg
2012-03-21 00:42:07,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131419.png
2008-09-06 11:23:38,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132059.png
2007-08-20 19:18:52,beach,male,Winter,"dataset\beach_men\How to DRESS YOUR AGE for Men (20s, 30s, 40s _ Beyond).jpeg"
2004-09-28 00:39:56,casual,female,summer,dataset\casual_women_summer\girl outfit woman outfits woman s fashion.jpeg
2002-11-11 15:26:13,formal,male,summer,dataset\formal_men_summer\Steal Liam Hemsworth’s Off-Duty Wardrobe _ FashionBeans.jpeg
2002-03-22 01:21:10,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-125701.png
2018-04-17 19:20:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122343.png
2002-10-08 16:27:44,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.56_b59d34fa.jpg
2000-07-29 04:18:39,formal,male,summer,dataset\formal_men_summer\Custom Suits _ Shirts - THEODORE.jpeg
2001-11-11 08:25:07,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.58_2e248b2b.jpg
2004-09-28 19:43:52,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131611.png
2002-08-09 06:23:57,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131748.png
2015-09-25 13:37:42,formal,male,winter,dataset\formal_men_winter\What Color Shoes To Wear With Denim Blue Pants White Sneakers Men Outfit Idea Inspiration Lookbook.jpeg
2002-11-18 10:16:35,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131725.png
2013-02-19 15:38:44,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234019.png
2010-01-09 05:06:34,formal,female,winter,"dataset\formal_women_winter\Topshop Clothing, Shoes _ Accessories _ ASOS.jpeg"
2004-07-23 04:13:57,formal,female,winter,dataset\formal_women_winter\6af62127-e589-4810-b16c-a64f1321d968.jpeg
2014-06-08 09:22:54,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-122225.png
2015-12-08 10:55:53,casual,male,winter,dataset\casual_men_winter\🥂  Single Breasted  Jacket   161122.jpeg
2015-04-19 13:39:04,formal,male,summer,dataset\formal_men_summer\36 Looks para Trabalhar no Verão.jpeg
2008-03-08 15:41:46,formal,female,winter,dataset\formal_women_winter\Ann Taylor The Ankle Pant in Double Knit Size 8 Pure Sapphire Women_s (1).jpeg
2015-02-26 19:36:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-171614.png
2010-02-26 09:04:34,formal,female,winter,dataset\formal_women_winter\Antrasit rengi ile uyumlu renkler - Tarz Kadın.jpeg
2014-08-19 13:17:20,formal,female,summer,dataset\formal_women_summer\Shirts for Women _ Hawes _ Curtis _ USA (1).jpeg
2004-05-25 12:39:22,formal,male,summer,dataset\formal_men_summer\Calça de alfaiataria masculina_ saiba como usá-la no seu estilo.jpeg
2003-06-06 04:46:21,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-132448.png
2015-04-05 22:31:16,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-171439.png
2007-05-02 08:19:28,formal,male,winter,dataset\formal_men_winter\Very Classy_ Monk Strap _ Style Dieter.jpeg
2012-10-22 18:20:04,formal,male,summer,"dataset\formal_men_summer\Men_s Light Blue Dress Shirt, Brown Chinos, Black Suede Loafers, Navy Horizontal Striped Tie.jpeg"
2017-02-21 06:05:57,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-131203.png
2013-12-11 09:41:06,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-134700.png
2008-08-03 11:08:49,formal,male,summer,dataset\formal_men_summer\e6169f96-be35-4920-aad0-7f8af217f9ec.jpeg
2006-09-09 14:26:30,casual,female,winter,dataset\casual_women_winter\High Neck Form Fitted Tee.jpeg
2008-12-14 15:07:47,casual,female,winter,dataset\casual_women_winter\download.jpeg
2017-04-17 01:13:05,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-135809.png
2018-01-07 00:29:54,formal,female,summer,dataset\formal_women_summer\3a9cd8ba-d9aa-4c4d-b8f8-febce34d5575.jpeg
2007-10-13 00:31:42,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170043.png
2001-06-29 01:32:20,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-133454.png
2004-03-12 02:44:27,formal,female,winter,dataset\formal_women_winter\Head Shots.jpeg
2017-10-18 08:58:41,casual,female,winter,dataset\casual_women_winter\People and Inner Staff Share Their Experiences Meeting Celebrities.jpeg
2005-03-01 17:43:32,formal,female,summer,dataset\formal_women_summer\Fashion Forward_ Work Fashion Trends for Women in Summer.jpeg
2007-06-07 15:11:28,casual,female,summer,dataset\casual_women_summer\1ba0fb2e-918e-4211-bdc9-f89ddfcb15b5.jpeg
2001-08-04 11:53:15,casual,male,summer,dataset\casual_men_summer\Screenshot_20240104-125743.png
2009-04-18 09:07:51,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-131534.png
2018-09-06 06:55:14,casual,male,winter,dataset\casual_men_winter\Screenshot_20231230-170604.png
2017-11-16 04:59:46,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170835.png
2016-10-30 07:09:41,formal,male,summer,dataset\formal_men_summer\Best Dress Shirts Are the Foundation to Any Stylish Guy's Wardrobe.jpeg
2005-01-17 06:34:45,formal,female,summer,dataset\formal_women_summer\Register - Login.jpeg
2008-05-27 12:09:22,casual,male,winter,"dataset\casual_men_winter\Mens Jumpers _ Plain, Textured _ Cable Jumpers _ Next Italy.jpeg"
2006-01-27 07:07:27,casual,male,summer,dataset\casual_men_summer\Screenshot_20240106-234100.png
2007-05-22 22:37:04,formal,female,winter,dataset\formal_women_winter\Women _ Blazers curated on LTK (1).jpeg
2003-07-06 13:21:33,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-135047.png
2017-05-18 15:58:53,casual,male,winter,dataset\casual_men_winter\76f402cb-170d-44d5-9d16-1c576103fd55.jpeg
2010-06-19 18:19:03,formal,female,winter,"dataset\formal_women_winter\Women_s Clothing, Petites, Dresses, Pants, Shirts, Sweaters.jpeg"
2002-01-06 16:54:41,casual,male,winter,dataset\casual_men_winter\I Want to Remember So I Don_t Forget.jpeg
2006-03-17 05:43:39,casual,female,winter,dataset\casual_women_winter\2e748e4b-99f5-4e02-816a-c7ca17f1525b.jpeg
2000-05-30 22:27:17,formal,female,summer,dataset\formal_women_summer\Formal Silk Tops.jpeg
2003-05-16 04:02:06,formal,female,winter,dataset\formal_women_winter\95c46aa4-dda9-4ad5-a0f6-9a953466e2ab.jpeg
2008-01-28 07:27:55,formal,male,summer,dataset\formal_men_summer\Men outfits ideas men ootd.jpeg
2015-11-17 10:06:05,formal,female,winter,dataset\formal_women_winter\Luxury fashion _ independent designers _ SSENSE.jpeg
2002-06-20 00:40:10,beach,male,Summer,dataset\beach_men\Men_s Clothing Online Stores_ Cheap Casual Clothes For Men.jpeg
2007-01-14 16:52:19,formal,female,summer,dataset\formal_women_summer\White shirt+black pants+black pumps_ Spring….jpeg
2003-04-20 00:19:22,casual,female,summer,dataset\casual_women_summer\15 Cute Spring 2024 Outfits That Deserve a Spot on Your IG Feed.jpeg
2018-08-07 07:14:52,formal,male,winter,dataset\formal_men_winter\WhatsApp Image 2024-01-04 at 10.57.26_c8bc6c79.jpg
2002-05-10 05:14:42,formal,male,winter,dataset\formal_men_winter\Men’s Grey Two Piece Suit _ Gentleman Style _ Giorgenti Custom Suit Brooklyn NYC (1).jpeg
2011-09-23 09:04:15,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.58.06_beb93a2c.jpg
2013-08-27 21:31:13,casual,male,summer,dataset\casual_men_summer\Outfit Link- ( In Bio ).jpeg
2004-02-22 05:25:35,casual,male,summer,dataset\casual_men_summer\c79a5b43-929a-405e-b5d9-5e8c1a95653d.jpeg
2012-06-24 04:43:16,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.56.56_2a1b5cbe.jpg
2002-02-02 18:02:19,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.58_cb926f30.jpg
2008-12-30 02:59:51,formal,female,winter,dataset\formal_women_winter\Interview outfit.jpeg
2016-03-04 08:05:20,casual,female,winter,dataset\casual_women_winter\Screenshot_20240104-132334.png
2020-05-09 00:34:42,beach,male,Summer,dataset\beach_men\6c3665ad-7d9f-4869-ae36-2551d67ebf01.jpeg
2017-03-03 03:09:02,casual,male,summer,dataset\casual_men_summer\Screenshot_20231230-170009.png
2012-07-12 07:59:36,formal,male,summer,dataset\formal_men_summer\The dress shirt fit!.jpeg
2000-07-30 21:26:54,beach,male,Summer,dataset\beach_men\Blakely Clothing Mens Homepage _ Free UK Delivery Over £60.jpeg
2013-11-08 11:19:22,casual,female,summer,dataset\casual_women_summer\Screenshot_20240104-135015.png
2016-02-04 04:05:18,casual,male,winter,dataset\casual_men_winter\Casual Single-breasted Corduroy Jacket - Green _ M.jpeg
2011-09-06 09:05:40,formal,male,summer,dataset\formal_men_summer\WhatsApp Image 2024-01-04 at 10.57.36_f9bbab69.jpg
2001-05-30 19:01:14,formal,female,summer,dataset\formal_women_summer\business outfit classy _ business outfits ideas.jpeg
